"sex","age","region","placesize","depress","income","ls","marital","workab"
"MALE",74,"Kujawsko-pomorskie","URBAN BELOW 20,000",16,1800,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",30,"Lubelskie","URBAN 100,000-200,000",2,3200,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",67,"Mazowieckie","URBAN 500,000 AND OVER",4,900,"PLEASED","MARRIED","NO"
"FEMALE",48,"Dolnoslaskie","RURAL AREAS",7,NA,"MIXED","MARRIED",NA
"MALE",58,"Kujawsko-pomorskie","URBAN BELOW 20,000",6,450,"MIXED","MARRIED","NO"
"MALE",52,"Dolnoslaskie","URBAN 100,000-200,000",7,3500,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",34,"Slaskie","RURAL AREAS",4,-8,"PLEASED","MARRIED","NO"
"FEMALE",56,"Lodzkie","RURAL AREAS",NA,NA,"MIXED","WIDOWED","NO"
"MALE",57,"Wielkopolskie","RURAL AREAS",3,NA,"PLEASED","MARRIED","NO"
"MALE",53,"Mazowieckie","URBAN 500,000 AND OVER",2,2000,"PLEASED","MARRIED","NO"
"MALE",41,"Dolnoslaskie","RURAL AREAS",4,1300,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",81,"Warminsko-mazurskie","URBAN 200,000-500,000",10,1020,"MOSTLY SATISFIED","WIDOWED",NA
"FEMALE",49,"Mazowieckie","RURAL AREAS",6,600,"MIXED","MARRIED","NO"
"FEMALE",25,"Wielkopolskie","URBAN 200,000-500,000",2,NA,"PLEASED","MARRIED","NO"
"MALE",83,"Pomorskie","RURAL AREAS",11,1700,"PLEASED","MARRIED","NO"
"MALE",71,"Lubelskie","RURAL AREAS",8,1300,"MIXED","MARRIED","NO"
"MALE",54,"Wielkopolskie","URBAN 500,000 AND OVER",2,3000,"PLEASED","MARRIED","NO"
"MALE",65,"Malopolskie","URBAN 500,000 AND OVER",7,3000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",55,"Wielkopolskie","URBAN 100,000-200,000",5,600,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",58,"Podlaskie","RURAL AREAS",15,1200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",42,"Slaskie","URBAN 200,000-500,000",5,1200,"PLEASED","MARRIED","NO"
"FEMALE",33,"Podlaskie","URBAN 20,000-100,000",0,NA,"PLEASED","MARRIED","NO"
"FEMALE",50,"Podlaskie","URBAN 20,000-100,000",2,1300,"PLEASED","MARRIED","NO"
"FEMALE",24,"Malopolskie","RURAL AREAS",0,616,"PLEASED","SINGLE","NO"
"FEMALE",75,"Warminsko-mazurskie","RURAL AREAS",10,1450,"PLEASED","WIDOWED","NO"
"FEMALE",34,"Lodzkie","URBAN BELOW 20,000",0,NA,"DELIGHTED","MARRIED","NO"
"MALE",24,"Mazowieckie","URBAN 500,000 AND OVER",1,-8,"PLEASED","SINGLE",NA
"FEMALE",59,"Opolskie","URBAN BELOW 20,000",4,1035,"MIXED","WIDOWED","NO"
"FEMALE",39,"Malopolskie","RURAL AREAS",5,-8,"MOSTLY SATISFIED","MARRIED",NA
"FEMALE",37,"Malopolskie","RURAL AREAS",0,2200,"PLEASED","MARRIED","NO"
"MALE",91,"Kujawsko-pomorskie","URBAN 20,000-100,000",0,9500,"PLEASED","WIDOWED","NO"
"FEMALE",35,"Dolnoslaskie","URBAN 500,000 AND OVER",2,NA,"PLEASED","MARRIED","NO"
"MALE",61,"Malopolskie","RURAL AREAS",0,1300,"PLEASED","MARRIED","NO"
"FEMALE",32,"Swietokrzyskie","URBAN 100,000-200,000",0,1400,"PLEASED","DIVORCED","NO"
"MALE",52,"Podkarpackie","URBAN 100,000-200,000",1,3000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",74,"Malopolskie","RURAL AREAS",16,600,"MIXED","SINGLE","NO"
"FEMALE",46,"Podlaskie","URBAN BELOW 20,000",2,1200,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",55,"Lubelskie","RURAL AREAS",5,-8,"PLEASED","MARRIED","NO"
"FEMALE",34,"Lubelskie","RURAL AREAS",0,1300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",23,"Slaskie","URBAN 200,000-500,000",0,NA,"PLEASED","SINGLE","NO"
"FEMALE",18,"Zachodnio-pomorskie","RURAL AREAS",3,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",60,"Mazowieckie","URBAN 500,000 AND OVER",3,5000,"PLEASED","MARRIED","NO"
"MALE",27,"Slaskie","RURAL AREAS",2,NA,"MIXED","MARRIED","NO"
"FEMALE",46,"Kujawsko-pomorskie","RURAL AREAS",0,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",61,"Pomorskie","RURAL AREAS",5,NA,"PLEASED","MARRIED","NO"
"FEMALE",42,"Kujawsko-pomorskie","URBAN 200,000-500,000",3,3000,"PLEASED","MARRIED","NO"
"FEMALE",78,"Mazowieckie","URBAN 500,000 AND OVER",17,1130,"MIXED","MARRIED","NO"
"FEMALE",61,"Wielkopolskie","URBAN 500,000 AND OVER",6,1500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",51,"Opolskie","URBAN 100,000-200,000",4,4500,"PLEASED","MARRIED","NO"
"MALE",53,"Zachodnio-pomorskie","RURAL AREAS",13,700,"MIXED","SINGLE","NO"
"FEMALE",84,"Malopolskie","URBAN 500,000 AND OVER",10,1900,"PLEASED","WIDOWED",NA
"FEMALE",34,"Warminsko-mazurskie","URBAN 100,000-200,000",0,2200,"PLEASED","MARRIED","NO"
"MALE",66,"Mazowieckie","RURAL AREAS",13,818,"PLEASED","MARRIED","NO"
"FEMALE",63,"Podkarpackie","URBAN 200,000-500,000",10,2500,"MIXED","SINGLE","NO"
"MALE",52,"Wielkopolskie","RURAL AREAS",2,1760,"PLEASED","MARRIED","NO"
"MALE",66,"Wielkopolskie","RURAL AREAS",17,1100,"MOSTLY DISSATISFIED","MARRIED","NO"
"MALE",21,"Pomorskie","URBAN 20,000-100,000",3,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",21,"Lubelskie","URBAN BELOW 20,000",0,NA,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",36,"Lodzkie","URBAN 500,000 AND OVER",2,1100,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",70,"Slaskie","URBAN 200,000-500,000",6,1054,"MOSTLY SATISFIED","WIDOWED",NA
"FEMALE",32,"Zachodnio-pomorskie","RURAL AREAS",1,500,"PLEASED","MARRIED","NO"
"MALE",19,"Swietokrzyskie","URBAN 20,000-100,000",2,-8,"DELIGHTED","SINGLE","NO"
"FEMALE",33,"Pomorskie","URBAN 20,000-100,000",6,400,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",81,"Kujawsko-pomorskie","RURAL AREAS",11,910,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",23,"Podkarpackie","RURAL AREAS",NA,NA,"DELIGHTED","SINGLE","NO"
"MALE",54,"Lodzkie","RURAL AREAS",3,3000,"PLEASED","MARRIED","NO"
"MALE",70,"Podlaskie","URBAN 100,000-200,000",6,1300,"PLEASED","MARRIED","NO"
"FEMALE",55,"Zachodnio-pomorskie","URBAN 200,000-500,000",15,600,"MIXED","MARRIED","NO"
"FEMALE",33,"Wielkopolskie","URBAN 100,000-200,000",0,1000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",76,"Warminsko-mazurskie","URBAN 200,000-500,000",11,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",37,"Podkarpackie","RURAL AREAS",0,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",56,"Lubelskie","RURAL AREAS",9,2300,"PLEASED","MARRIED","NO"
"MALE",58,"Kujawsko-pomorskie","RURAL AREAS",4,850,"PLEASED","MARRIED","NO"
"MALE",24,"Lubelskie","RURAL AREAS",1,1000,"PLEASED","SINGLE","NO"
"FEMALE",64,"Warminsko-mazurskie","RURAL AREAS",9,920,"PLEASED","MARRIED","NO"
"MALE",40,"Swietokrzyskie","RURAL AREAS",1,1400,"PLEASED","MARRIED","YES"
"MALE",71,"Lodzkie","RURAL AREAS",7,800,"MIXED","WIDOWED","NO"
"FEMALE",56,"Mazowieckie","URBAN BELOW 20,000",3,1200,"PLEASED","MARRIED","NO"
"FEMALE",57,"Lodzkie","URBAN 500,000 AND OVER",7,600,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",78,"Lodzkie","RURAL AREAS",2,1300,"MIXED","WIDOWED","NO"
"FEMALE",54,"Zachodnio-pomorskie","URBAN 200,000-500,000",2,1300,"PLEASED","MARRIED","NO"
"FEMALE",18,"Pomorskie","URBAN 20,000-100,000",3,NA,"PLEASED","SINGLE","NO"
"FEMALE",57,"Mazowieckie","RURAL AREAS",0,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",90,"Lubuskie","URBAN BELOW 20,000",17,2200,"MIXED","MARRIED","NO"
"FEMALE",42,"Pomorskie","URBAN 20,000-100,000",3,-8,"MOSTLY SATISFIED","MARRIED",NA
"MALE",33,"Wielkopolskie","RURAL AREAS",0,2500,"PLEASED","MARRIED","NO"
"MALE",59,"Slaskie","RURAL AREAS",1,3000,"PLEASED","MARRIED","NO"
"FEMALE",79,"Mazowieckie","RURAL AREAS",7,900,"PLEASED","WIDOWED","NO"
"FEMALE",58,"Kujawsko-pomorskie","RURAL AREAS",5,800,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",34,"Zachodnio-pomorskie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",55,"Kujawsko-pomorskie","URBAN 20,000-100,000",5,-8,"PLEASED","MARRIED","NO"
"MALE",77,"Warminsko-mazurskie","RURAL AREAS",11,800,"PLEASED","MARRIED","NO"
"MALE",43,"Zachodnio-pomorskie","RURAL AREAS",1,1700,"MOSTLY DISSATISFIED","SINGLE","YES"
"FEMALE",35,"Podkarpackie","RURAL AREAS",3,NA,"PLEASED","MARRIED","NO"
"FEMALE",41,"Podkarpackie","RURAL AREAS",2,1100,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",40,"Mazowieckie","URBAN 500,000 AND OVER",0,3000,"PLEASED","DIVORCED","NO"
"MALE",49,"Mazowieckie","URBAN 100,000-200,000",7,1100,"MOSTLY DISSATISFIED","MARRIED","NO"
"MALE",35,"Kujawsko-pomorskie","RURAL AREAS",0,2000,"PLEASED","MARRIED","NO"
"FEMALE",47,"Zachodnio-pomorskie","URBAN 20,000-100,000",2,3000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",70,"Lodzkie","URBAN 500,000 AND OVER",1,1400,"MOSTLY SATISFIED","DE FACTO SEPARATED","NO"
"MALE",60,"Malopolskie","URBAN 100,000-200,000",5,1500,"PLEASED","MARRIED","NO"
"MALE",16,"Warminsko-mazurskie","RURAL AREAS",0,NA,"MIXED","SINGLE",NA
"FEMALE",30,"Lubelskie","RURAL AREAS",2,400,"MIXED","SINGLE","NO"
"FEMALE",29,"Slaskie","URBAN 100,000-200,000",2,1300,"PLEASED","SINGLE","NO"
"MALE",40,"Kujawsko-pomorskie","URBAN 20,000-100,000",1,3260,"PLEASED","MARRIED","NO"
"FEMALE",59,"Wielkopolskie","RURAL AREAS",13,1150,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",81,"Dolnoslaskie","URBAN BELOW 20,000",7,1350,"PLEASED","WIDOWED","NO"
"FEMALE",23,"Lubuskie","URBAN 200,000-500,000",0,1100,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",76,"Podkarpackie","URBAN 100,000-200,000",5,-8,"PLEASED","MARRIED","NO"
"FEMALE",64,"Kujawsko-pomorskie","URBAN BELOW 20,000",8,1450,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",58,"Swietokrzyskie","RURAL AREAS",4,2188,"PLEASED","MARRIED","NO"
"FEMALE",54,"Lubuskie","URBAN BELOW 20,000",2,700,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",25,"Mazowieckie","URBAN 500,000 AND OVER",2,100,"PLEASED","SINGLE","NO"
"FEMALE",74,"Dolnoslaskie","URBAN 100,000-200,000",6,1200,"PLEASED","MARRIED","NO"
"FEMALE",34,"Podkarpackie","URBAN 100,000-200,000",9,2500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",60,"Wielkopolskie","URBAN 100,000-200,000",8,1300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",23,"Kujawsko-pomorskie","URBAN 20,000-100,000",0,1000,"PLEASED","SINGLE","NO"
"MALE",40,"Warminsko-mazurskie","URBAN 200,000-500,000",1,2500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",40,"Lubelskie","RURAL AREAS",0,1200,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",51,"Zachodnio-pomorskie","RURAL AREAS",5,500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",37,"Lubelskie","RURAL AREAS",0,1900,"PLEASED","MARRIED","NO"
"MALE",67,"Warminsko-mazurskie","RURAL AREAS",9,600,"MOSTLY DISSATISFIED","SINGLE",NA
"FEMALE",64,"Mazowieckie","URBAN 100,000-200,000",13,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",51,"Slaskie","RURAL AREAS",2,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",21,"Malopolskie","URBAN 500,000 AND OVER",2,850,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",22,"Wielkopolskie","RURAL AREAS",0,1200,"PLEASED","SINGLE","NO"
"FEMALE",58,"Swietokrzyskie","RURAL AREAS",8,1100,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",52,"Slaskie","URBAN 100,000-200,000",4,2500,"DELIGHTED","MARRIED","NO"
"MALE",17,"Podlaskie","URBAN BELOW 20,000",0,NA,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",50,"Lubuskie","RURAL AREAS",0,1500,"PLEASED","MARRIED","NO"
"MALE",83,"Swietokrzyskie","URBAN 100,000-200,000",7,1230,"DELIGHTED","MARRIED","NO"
"MALE",56,"Opolskie","RURAL AREAS",7,-8,"PLEASED","MARRIED","NO"
"MALE",53,"Lubuskie","URBAN BELOW 20,000",0,2400,"PLEASED","MARRIED","NO"
"FEMALE",16,"Wielkopolskie","URBAN 100,000-200,000",0,-8,"MOSTLY SATISFIED","SINGLE",NA
"MALE",90,"Lodzkie","RURAL AREAS",9,1200,"PLEASED","MARRIED","NO"
"MALE",72,"Mazowieckie","RURAL AREAS",9,1000,"MIXED","MARRIED","NO"
"FEMALE",78,"Warminsko-mazurskie","URBAN 100,000-200,000",14,1580,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",55,"Swietokrzyskie","RURAL AREAS",2,800,"MIXED","SINGLE","NO"
"MALE",60,"Zachodnio-pomorskie","URBAN 100,000-200,000",12,840,"MOSTLY DISSATISFIED","MARRIED","NO"
"MALE",66,"Slaskie","RURAL AREAS",0,1200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",24,"Kujawsko-pomorskie","RURAL AREAS",11,-8,"MOSTLY SATISFIED","MARRIED",NA
"MALE",78,"Kujawsko-pomorskie","RURAL AREAS",15,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",53,"Slaskie","URBAN 20,000-100,000",7,1150,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",55,"Lubelskie","RURAL AREAS",9,4000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",60,"Opolskie","URBAN 100,000-200,000",3,877,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",71,"Lubuskie","URBAN 100,000-200,000",6,1500,"PLEASED","WIDOWED","NO"
"FEMALE",56,"Pomorskie","URBAN 20,000-100,000",8,2500,"MIXED","DIVORCED","NO"
"FEMALE",60,"Mazowieckie","URBAN 20,000-100,000",3,1690,"PLEASED","MARRIED","NO"
"MALE",53,"Lubuskie","URBAN BELOW 20,000",7,2000,"PLEASED","MARRIED","NO"
"MALE",31,"Wielkopolskie","RURAL AREAS",0,2000,"PLEASED","MARRIED","NO"
"FEMALE",17,"Kujawsko-pomorskie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",27,"Lodzkie","URBAN 100,000-200,000",0,1500,"PLEASED","SINGLE","NO"
"MALE",64,"Kujawsko-pomorskie","URBAN BELOW 20,000",8,-8,"PLEASED","MARRIED","NO"
"FEMALE",81,"Podlaskie","URBAN 100,000-200,000",7,NA,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",40,"Lodzkie","URBAN 500,000 AND OVER",0,1900,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",47,"Pomorskie","URBAN BELOW 20,000",5,560,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",43,"Slaskie","URBAN 200,000-500,000",7,-8,"PLEASED","MARRIED","NO"
"FEMALE",51,"Malopolskie","RURAL AREAS",3,-8,"PLEASED","MARRIED","NO"
"FEMALE",52,"Lubelskie","RURAL AREAS",4,2600,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",49,"Pomorskie","RURAL AREAS",1,500,"PLEASED","MARRIED","NO"
"FEMALE",41,"Opolskie","RURAL AREAS",2,1200,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",23,"Podkarpackie","RURAL AREAS",0,NA,"PLEASED","MARRIED","YES"
"FEMALE",49,"Podkarpackie","RURAL AREAS",3,-8,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",29,"Swietokrzyskie","URBAN 100,000-200,000",0,1800,"DELIGHTED","SINGLE","NO"
"MALE",68,"Mazowieckie","RURAL AREAS",11,1200,"MIXED","MARRIED","NO"
"FEMALE",36,"Mazowieckie","URBAN 200,000-500,000",1,3400,"PLEASED","MARRIED","NO"
"MALE",52,"Opolskie","RURAL AREAS",6,4700,"PLEASED","MARRIED","NO"
"MALE",68,"Swietokrzyskie","RURAL AREAS",16,600,"UNHAPPY","MARRIED","NO"
"FEMALE",18,"Lubuskie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",20,"Slaskie","URBAN 200,000-500,000",0,400,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",30,"Slaskie","URBAN 20,000-100,000",4,2200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",42,"Swietokrzyskie","URBAN 100,000-200,000",4,950,"PLEASED","MARRIED","NO"
"MALE",65,"Pomorskie","RURAL AREAS",0,2000,"DELIGHTED","MARRIED","NO"
"FEMALE",49,"Lodzkie","RURAL AREAS",4,5000,"PLEASED","MARRIED","NO"
"MALE",63,"Podkarpackie","RURAL AREAS",4,1300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",63,"Zachodnio-pomorskie","URBAN 100,000-200,000",4,1200,NA,"MARRIED","NO"
"FEMALE",24,"Wielkopolskie","RURAL AREAS",3,1100,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",67,"Lodzkie","URBAN 500,000 AND OVER",4,1450,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",58,"Slaskie","RURAL AREAS",5,NA,"MOSTLY SATISFIED","MARRIED",NA
"FEMALE",23,"Warminsko-mazurskie","RURAL AREAS",3,750,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",32,"Kujawsko-pomorskie","URBAN 20,000-100,000",0,2800,"PLEASED","MARRIED","NO"
"MALE",66,"Swietokrzyskie","RURAL AREAS",9,855,"MIXED","MARRIED","NO"
"MALE",64,"Mazowieckie","URBAN 100,000-200,000",4,2000,"MOSTLY SATISFIED","MARRIED","YES"
"MALE",54,"Malopolskie","URBAN 200,000-500,000",0,2000,"PLEASED","MARRIED","NO"
"FEMALE",23,"Lodzkie","RURAL AREAS",2,1000,"PLEASED","SINGLE","NO"
"MALE",77,"Swietokrzyskie","URBAN 20,000-100,000",2,3200,"PLEASED","MARRIED","NO"
"FEMALE",81,"Lodzkie","RURAL AREAS",18,1100,"MOSTLY DISSATISFIED","WIDOWED","NO"
"FEMALE",55,"Wielkopolskie","RURAL AREAS",6,600,"PLEASED","MARRIED","NO"
"MALE",39,"Slaskie","URBAN 200,000-500,000",7,2000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",32,"Opolskie","URBAN 100,000-200,000",3,1600,"PLEASED","SINGLE","NO"
"MALE",72,"Lodzkie","URBAN 100,000-200,000",5,7000,"PLEASED","MARRIED","NO"
"MALE",33,"Wielkopolskie","URBAN 200,000-500,000",4,2000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",60,"Lubelskie","URBAN 100,000-200,000",11,1200,"MIXED","MARRIED","NO"
"MALE",22,"Mazowieckie","URBAN BELOW 20,000",0,1600,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",26,"Lodzkie","RURAL AREAS",2,1500,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",17,"Swietokrzyskie","RURAL AREAS",1,-8,"PLEASED","SINGLE","NO"
"MALE",75,"Mazowieckie","URBAN BELOW 20,000",6,2900,"PLEASED","MARRIED","NO"
"FEMALE",51,"Podkarpackie","RURAL AREAS",3,1800,"PLEASED","MARRIED","NO"
"MALE",25,"Wielkopolskie","URBAN BELOW 20,000",2,1800,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",75,"Mazowieckie","URBAN 500,000 AND OVER",12,2800,"PLEASED","WIDOWED","NO"
"MALE",62,"Opolskie","URBAN 200,000-500,000",4,2100,"MOSTLY SATISFIED","MARRIED","YES"
"FEMALE",77,"Podkarpackie","RURAL AREAS",8,890,"MIXED","WIDOWED","NO"
"FEMALE",56,"Mazowieckie","URBAN 20,000-100,000",4,444,"MOSTLY DISSATISFIED","SINGLE",NA
"FEMALE",18,"Podkarpackie","URBAN 100,000-200,000",0,NA,"PLEASED","SINGLE","NO"
"FEMALE",66,"Slaskie","URBAN 200,000-500,000",9,1000,"MIXED","MARRIED","NO"
"MALE",67,"Mazowieckie","URBAN 500,000 AND OVER",2,400,"PLEASED","MARRIED","NO"
"MALE",73,"Wielkopolskie","RURAL AREAS",7,1540,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",57,"Opolskie","URBAN 200,000-500,000",5,1300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",70,"Podlaskie","URBAN 20,000-100,000",4,913,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",45,"Zachodnio-pomorskie","URBAN 100,000-200,000",3,1400,"MIXED","MARRIED","NO"
"FEMALE",34,"Wielkopolskie","RURAL AREAS",2,2400,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",25,"Lubuskie","URBAN 200,000-500,000",1,2490,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",33,"Lubelskie","RURAL AREAS",0,900,"MIXED","MARRIED","NO"
"FEMALE",58,"Malopolskie","URBAN 500,000 AND OVER",4,1600,"PLEASED","WIDOWED","NO"
"FEMALE",68,"Pomorskie","RURAL AREAS",8,950,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",46,"Pomorskie","URBAN 100,000-200,000",1,1560,"DELIGHTED","MARRIED","NO"
"MALE",22,"Opolskie","URBAN 100,000-200,000",3,1800,"PLEASED","SINGLE","NO"
"MALE",57,"Opolskie","RURAL AREAS",3,2500,"PLEASED","MARRIED","NO"
"MALE",47,"Lubelskie","RURAL AREAS",8,2000,"MIXED","SINGLE","NO"
"FEMALE",77,"Malopolskie","RURAL AREAS",11,860,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",63,"Malopolskie","RURAL AREAS",4,1200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",62,"Kujawsko-pomorskie","URBAN BELOW 20,000",1,700,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",71,"Swietokrzyskie","RURAL AREAS",9,700,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",75,"Pomorskie","RURAL AREAS",21,700,"PLEASED","MARRIED","NO"
"MALE",59,"Zachodnio-pomorskie","URBAN 100,000-200,000",0,3500,"PLEASED","MARRIED","NO"
"FEMALE",39,"Mazowieckie","URBAN BELOW 20,000",4,16000,"PLEASED","MARRIED","NO"
"MALE",21,"Pomorskie","URBAN 100,000-200,000",2,NA,"PLEASED","SINGLE",NA
"FEMALE",24,"Pomorskie","URBAN 20,000-100,000",2,1600,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",31,"Swietokrzyskie","URBAN BELOW 20,000",0,2000,"PLEASED","MARRIED","NO"
"FEMALE",83,"Mazowieckie","RURAL AREAS",15,700,"MIXED","WIDOWED","NO"
"MALE",47,"Wielkopolskie","URBAN 500,000 AND OVER",7,2500,"MIXED","MARRIED","NO"
"MALE",62,"Mazowieckie","RURAL AREAS",5,2000,"PLEASED","MARRIED","NO"
"MALE",60,"Opolskie","RURAL AREAS",5,1000,"MOSTLY DISSATISFIED","WIDOWED","NO"
"FEMALE",41,"Wielkopolskie","URBAN BELOW 20,000",2,1000,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",69,"Podlaskie","URBAN BELOW 20,000",5,1700,"MIXED","MARRIED","NO"
"FEMALE",62,"Dolnoslaskie","URBAN 100,000-200,000",8,1100,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",66,"Podkarpackie","RURAL AREAS",10,830,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",58,"Podkarpackie","RURAL AREAS",7,1500,"PLEASED","MARRIED","NO"
"FEMALE",69,"Malopolskie","URBAN 500,000 AND OVER",5,700,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",40,"Malopolskie","RURAL AREAS",0,NA,"PLEASED","MARRIED","NO"
"FEMALE",24,"Podkarpackie","RURAL AREAS",0,400,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",46,"Swietokrzyskie","RURAL AREAS",5,2000,"MIXED","MARRIED","NO"
"MALE",29,"Warminsko-mazurskie","URBAN 200,000-500,000",0,2000,"MOSTLY DISSATISFIED","SINGLE","YES"
"FEMALE",25,"Mazowieckie","URBAN 500,000 AND OVER",0,-8,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",78,"Lodzkie","RURAL AREAS",15,1100,"MOSTLY DISSATISFIED","WIDOWED","NO"
"MALE",85,"Malopolskie","RURAL AREAS",8,1400,"PLEASED","WIDOWED","NO"
"FEMALE",83,"Podkarpackie","URBAN 100,000-200,000",14,1200,"MOSTLY DISSATISFIED","WIDOWED","NO"
"FEMALE",58,"Lodzkie","RURAL AREAS",5,1600,"MIXED","DE FACTO SEPARATED","NO"
"MALE",26,"Mazowieckie","URBAN 500,000 AND OVER",0,6000,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",65,"Slaskie","URBAN 20,000-100,000",14,1700,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",57,"Pomorskie","URBAN 100,000-200,000",5,1100,"MOSTLY DISSATISFIED","WIDOWED","NO"
"FEMALE",33,"Mazowieckie","URBAN 500,000 AND OVER",1,2500,"PLEASED","MARRIED","NO"
"FEMALE",70,"Lubelskie","URBAN 20,000-100,000",5,3600,"PLEASED","MARRIED","NO"
"FEMALE",48,"Swietokrzyskie","RURAL AREAS",10,600,"MIXED","MARRIED","NO"
"FEMALE",38,"Wielkopolskie","RURAL AREAS",2,NA,"MOSTLY DISSATISFIED","MARRIED",NA
"FEMALE",69,"Wielkopolskie","URBAN 100,000-200,000",9,739,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",24,"Dolnoslaskie","RURAL AREAS",12,600,"MIXED","SINGLE",NA
"FEMALE",84,"Pomorskie","RURAL AREAS",15,1300,"PLEASED","WIDOWED","NO"
"MALE",31,"Kujawsko-pomorskie","URBAN BELOW 20,000",2,1800,"PLEASED","MARRIED","NO"
